id,cluster
FKID098831,-1
FKID098832,-1
FKID098834,-1
FKID098836,-1
FKID098837,-1
FKID098847,-1
FKID098856,2
FKID098863,-1
FKID098864,-1
FKID098866,-1
FKID098867,-1
FKID098869,-1
FKID098872,-1
FKID098873,-1
FKID098874,-1
FKID098875,-1
FKID098876,2
FKID098877,-1
FKID098878,-1
FKID098879,-1
FKID098880,-1
FKID098882,-1
FKID098883,-1
FKID098884,-1
FKID098885,2
FKID098886,0
FKID098887,-1
FKID098888,-1
FKID098892,-1
FKID098893,-1
FKID098894,-1
FKID098896,-1
FKID098897,-1
FKID098898,-1
FKID098899,1
FKID098900,-1
FKID098901,-1
FKID098902,1
FKID098903,-1
FKID098904,-1
FKID098907,-1
FKID098909,-1
FKID098910,-1
FKID098911,-1
FKID098912,4
FKID098913,-1
FKID098914,-1
FKID098915,-1
FKID098916,-1
FKID098918,-1
FKID098919,-1
FKID098920,-1
FKID098921,-1
FKID098922,-1
FKID098924,4
FKID098930,-1
FKID098932,4
FKID098933,-1
FKID098934,-1
FKID098937,-1
FKID098938,-1
FKID098939,-1
FKID098943,-1
FKID098944,-1
FKID098946,-1
FKID098947,2
FKID098948,-1
FKID098949,-1
FKID098950,4
FKID098951,-1
FKID098952,2
FKID098953,4
FKID098955,-1
FKID098956,-1
FKID098963,2
FKID098964,-1
FKID098967,2
FKID098968,4
FKID098970,-1
FKID098972,-1
FKID098973,-1
FKID098974,-1
FKID098975,-1
FKID098976,-1
FKID098978,-1
FKID098979,-1
FKID098981,-1
FKID098982,-1
FKID098983,-1
FKID098984,-1
FKID098985,-1
FKID098986,2
FKID098987,2
FKID098988,-1
FKID098990,2
FKID098991,-1
FKID098994,2
FKID098996,2
FKID098997,-1
FKID098998,-1
FKID099002,2
FKID099003,-1
FKID099004,-1
FKID099005,2
FKID099006,-1
FKID099007,-1
FKID099008,2
FKID099009,-1
FKID099010,-1
FKID099011,2
FKID099012,-1
FKID099014,-1
FKID099015,-1
FKID099016,-1
FKID099017,-1
FKID099018,-1
FKID099019,4
FKID099020,-1
FKID099021,-1
FKID099022,-1
FKID099023,-1
FKID099024,-1
FKID099025,-1
FKID099026,-1
FKID099027,-1
FKID099028,2
FKID099035,-1
FKID099040,2
FKID099041,2
FKID099042,-1
FKID099043,-1
FKID099044,-1
FKID099045,2
FKID099046,-1
FKID099048,-1
FKID099049,7
FKID099051,-1
FKID099053,-1
FKID099054,-1
FKID099055,2
FKID099056,-1
FKID099057,-1
FKID099058,-1
FKID099063,0
FKID099065,0
FKID099070,-1
FKID099071,0
FKID099072,-1
FKID099073,-1
FKID099074,-1
FKID099075,2
FKID099076,2
FKID099077,-1
FKID099078,3
FKID099079,3
FKID099081,3
FKID099084,-1
FKID099085,-1
FKID099092,-1
FKID099101,-1
FKID099104,-1
FKID099106,-1
FKID099107,-1
FKID099109,-1
FKID099111,-1
FKID099113,-1
FKID099115,-1
FKID099120,-1
FKID099122,-1
FKID099123,-1
FKID099125,3
FKID099127,-1
FKID099130,0
FKID099135,-1
FKID099136,-1
FKID099171,-1
FKID099202,2
FKID099210,-1
FKID099211,-1
FKID099213,-1
FKID099214,-1
FKID099217,-1
FKID099221,-1
FKID099224,-1
FKID099225,2
FKID099226,-1
FKID099227,-1
FKID099228,-1
FKID099229,-1
FKID099236,-1
FKID099237,-1
FKID099238,-1
FKID099239,-1
FKID099241,-1
FKID099248,-1
FKID099249,-1
FKID099250,-1
FKID099252,-1
FKID099253,-1
FKID099254,-1
FKID099255,-1
FKID099256,-1
FKID099258,7
FKID099275,-1
FKID099284,4
FKID099288,4
FKID099289,2
FKID099292,4
FKID099293,4
FKID099294,4
FKID099295,4
FKID099296,7
FKID099297,4
FKID099298,4
FKID099299,2
FKID099303,-1
FKID099304,-1
FKID099312,2
FKID099314,-1
FKID099318,-1
FKID099328,-1
FKID099334,-1
FKID099335,-1
FKID099336,-1
FKID099338,-1
FKID099340,-1
FKID099343,-1
FKID099348,7
FKID099349,-1
FKID099357,-1
FKID099358,-1
FKID099359,-1
FKID099360,-1
FKID099372,2
FKID099373,2
FKID099374,2
FKID099375,2
FKID099376,2
FKID099384,7
FKID099390,-1
FKID099392,5
FKID099397,5
FKID099404,5
FKID099405,5
FKID099406,-1
FKID099407,-1
FKID099408,-1
FKID099409,-1
FKID099410,-1
FKID099411,-1
FKID099412,-1
FKID099413,-1
FKID099414,-1
FKID099415,-1
FKID099416,-1
FKID099418,-1
FKID099419,-1
FKID099420,-1
FKID099423,5
FKID099425,-1
FKID099427,-1
FKID099429,7
FKID099431,5
FKID099438,5
FKID099442,5
FKID099443,5
FKID099444,2
FKID099445,2
FKID099449,5
FKID099450,-1
FKID099462,4
FKID099463,4
FKID099464,4
FKID099465,4
FKID099473,7
FKID099474,7
FKID099480,2
FKID099481,2
FKID099482,2
FKID099483,3
FKID099484,3
FKID099486,-1
FKID099489,-1
FKID099492,2
FKID099493,-1
FKID099494,-1
FKID099499,-1
FKID099501,4
FKID099512,-1
FKID099513,-1
FKID099514,-1
FKID099515,-1
FKID099516,-1
FKID099517,-1
FKID099518,-1
FKID099519,-1
FKID099520,-1
FKID099521,-1
FKID099522,-1
FKID099523,2
FKID099524,-1
FKID099526,2
FKID099528,-1
FKID099529,-1
FKID099530,-1
FKID099531,-1
FKID099540,-1
FKID099541,2
FKID099542,-1
FKID099543,-1
FKID099544,-1
FKID099545,-1
FKID099546,-1
FKID099547,-1
FKID099549,5
FKID099551,-1
FKID099552,-1
FKID099553,2
FKID099554,2
FKID099555,2
FKID099556,2
FKID099557,-1
FKID099558,-1
FKID099559,-1
FKID099560,-1
FKID099561,-1
FKID099562,-1
FKID099564,-1
FKID099565,5
FKID099566,2
FKID099567,2
FKID099571,2
FKID099572,2
FKID099573,2
FKID099574,2
FKID099575,2
FKID099576,2
FKID099577,2
FKID099578,-1
FKID099579,-1
FKID099580,2
FKID099581,2
FKID099582,-1
FKID099589,-1
FKID099594,4
FKID099595,4
FKID099602,2
FKID099605,-1
FKID099610,-1
FKID099611,-1
FKID099612,-1
FKID099613,2
FKID099614,2
FKID099615,2
FKID099616,-1
FKID099617,-1
FKID099618,-1
FKID099619,-1
FKID099620,-1
FKID099622,-1
FKID099623,-1
FKID099624,-1
FKID099627,-1
FKID099628,-1
FKID099637,7
FKID099641,-1
FKID099649,3
FKID099651,3
FKID099652,4
FKID099653,7
FKID099661,-1
FKID099662,-1
FKID099663,-1
FKID099664,4
FKID099665,4
FKID099666,-1
FKID099667,-1
FKID099668,-1
FKID099669,-1
FKID099670,-1
FKID099671,-1
FKID099672,-1
FKID099673,-1
FKID099674,-1
FKID099675,-1
FKID099676,-1
FKID099677,-1
FKID099678,-1
FKID099679,-1
FKID099680,-1
FKID099681,-1
FKID099682,-1
FKID099683,-1
FKID099684,-1
FKID099685,-1
FKID099686,-1
FKID099687,-1
FKID099688,-1
FKID099689,-1
FKID099690,-1
FKID099691,-1
FKID099692,-1
FKID099693,-1
FKID099694,-1
FKID099695,-1
FKID099696,4
FKID099697,-1
FKID099698,-1
FKID099699,4
FKID099703,4
FKID099705,4
FKID099706,4
FKID099707,-1
FKID099708,-1
FKID099709,7
FKID099710,2
FKID099715,4
FKID099716,-1
FKID099718,-1
FKID099719,0
FKID099720,6
FKID099726,-1
FKID099727,2
FKID099731,7
FKID099733,-1
FKID099734,-1
FKID099735,-1
FKID099736,-1
FKID099737,-1
FKID099738,-1
FKID099739,-1
FKID099740,-1
FKID099741,-1
FKID099742,-1
FKID099743,-1
FKID099744,-1
FKID099745,-1
FKID099746,-1
FKID099747,-1
FKID099748,-1
FKID099750,2
FKID099751,2
FKID099752,2
FKID099753,2
FKID099765,4
FKID099768,-1
FKID099776,-1
FKID099780,4
FKID099787,-1
FKID099791,-1
FKID099792,-1
FKID099793,-1
FKID099794,-1
FKID099795,-1
FKID099798,-1
FKID099799,-1
FKID099800,-1
FKID099801,-1
FKID099802,-1
FKID099803,-1
FKID099806,-1
FKID099810,-1
FKID099811,-1
FKID099812,-1
FKID099813,-1
FKID099814,-1
FKID099815,2
FKID099817,2
FKID099818,2
FKID099820,2
FKID099821,2
FKID099822,2
FKID099824,-1
FKID099825,-1
FKID099826,-1
FKID099827,-1
FKID099828,-1
FKID099829,2
FKID099831,2
FKID099832,2
FKID099835,-1
FKID099836,-1
FKID099839,-1
FKID099842,-1
FKID099843,-1
FKID099844,-1
FKID099845,-1
FKID099846,-1
FKID099855,6
FKID099856,6
FKID099857,-1
FKID099858,-1
FKID099859,-1
FKID099860,-1
FKID099863,7
FKID099864,-1
FKID099865,-1
FKID099866,-1
FKID099869,-1
FKID099871,-1
FKID099873,-1
FKID099874,0
FKID099875,0
FKID099876,0
FKID099891,-1
FKID099892,2
FKID099893,-1
FKID099895,-1
FKID099896,-1
FKID099897,-1
FKID099898,2
FKID099899,-1
FKID099900,-1
FKID099901,-1
FKID099905,-1
FKID099906,2
FKID099907,-1
FKID099909,-1
FKID099910,-1
FKID099911,-1
FKID099914,2
FKID099915,-1
FKID099917,-1
FKID099918,-1
FKID099919,2
FKID099920,2
FKID099921,-1
FKID099922,-1
FKID099923,-1
FKID099926,-1
FKID099932,6
FKID099937,2
FKID099938,-1
FKID099939,2
FKID099940,0
FKID099941,-1
FKID099942,-1
FKID099943,-1
FKID099944,-1
FKID099945,-1
FKID099946,-1
FKID099947,-1
FKID099948,-1
FKID099949,-1
FKID099951,-1
FKID099952,-1
FKID099953,-1
FKID099954,-1
FKID099955,-1
FKID099956,-1
FKID099957,2
FKID099959,-1
FKID099960,2
FKID099961,2
FKID099962,-1
FKID099963,2
FKID099964,-1
FKID099965,-1
FKID099966,-1
FKID099967,2
FKID099968,2
FKID099970,-1
FKID099972,-1
FKID099973,2
FKID099974,2
FKID099975,2
FKID099976,2
FKID099977,2
FKID099978,2
FKID099979,2
FKID099980,2
FKID099983,2
FKID099987,0
FKID099988,0
FKID099989,-1
FKID099990,2
FKID099991,2
FKID099992,2
FKID099993,-1
FKID099994,-1
FKID099996,2
FKID099998,2
FKID099999,-1
FKID100000,2
FKID100001,2
FKID100002,-1
FKID100003,2
FKID100004,-1
FKID100005,2
FKID100006,-1
FKID100007,-1
FKID100009,2
FKID100010,0
FKID100012,2
FKID100013,-1
FKID100014,2
FKID100015,2
FKID100016,2
FKID100017,2
FKID100018,-1
FKID100019,-1
FKID100020,-1
FKID100021,-1
FKID100024,2
FKID100025,-1
FKID100026,-1
FKID100027,2
FKID100029,-1
FKID100030,-1
FKID100031,-1
FKID100032,-1
FKID100033,-1
FKID100035,-1
FKID100037,-1
FKID100040,2
FKID100041,-1
FKID100042,2
FKID100045,-1
FKID100046,2
FKID100048,0
FKID100049,-1
FKID100050,-1
FKID100051,0
FKID100053,2
FKID100054,0
FKID100055,-1
FKID100056,2
FKID100057,2
FKID100058,2
FKID100059,2
FKID100061,-1
FKID100062,-1
FKID100063,2
FKID100064,2
FKID100066,3
FKID100069,2
FKID100071,2
FKID100072,2
FKID100074,-1
FKID100076,2
FKID100077,2
FKID100078,2
FKID100079,-1
FKID100080,-1
FKID100082,-1
FKID100083,-1
FKID100084,-1
FKID100085,-1
FKID100086,-1
FKID100087,-1
FKID100088,-1
FKID100089,-1
FKID100090,2
FKID100091,2
FKID100092,2
FKID100093,-1
FKID100094,4
FKID100095,4
FKID100097,0
FKID100100,2
FKID100101,2
FKID100110,-1
FKID100111,-1
FKID100112,-1
FKID100113,-1
FKID100116,-1
FKID100117,-1
FKID100119,2
FKID100124,-1
FKID100125,2
FKID100126,2
FKID100127,2
FKID100128,2
FKID100129,-1
FKID100131,2
FKID100132,2
FKID100133,2
FKID100134,2
FKID100137,2
FKID100138,-1
FKID100139,-1
FKID100140,-1
FKID100142,-1
FKID100143,-1
FKID100144,2
FKID100146,-1
FKID100147,4
FKID100149,4
FKID100150,-1
FKID100151,-1
FKID100154,-1
FKID100155,-1
FKID100156,-1
FKID100157,-1
FKID100158,-1
FKID100159,2
FKID100160,-1
FKID100161,2
FKID100162,2
FKID100164,-1
FKID100166,2
FKID100168,-1
FKID100170,-1
FKID100171,4
FKID100172,-1
FKID100173,-1
FKID100174,2
FKID100175,-1
FKID100176,-1
FKID100177,2
FKID100178,2
FKID100180,2
FKID100181,2
FKID100182,2
FKID100183,-1
FKID100185,-1
FKID100186,2
FKID100187,2
FKID100188,2
FKID100189,-1
FKID100190,2
FKID100191,0
FKID100194,2
FKID100202,2
FKID100203,2
FKID100204,-1
FKID100205,2
FKID100206,2
FKID100207,2
FKID100208,0
FKID100209,0
FKID100210,0
FKID100211,-1
FKID100212,2
FKID100213,0
FKID100214,0
FKID100215,3
FKID100216,0
FKID100217,2
FKID100218,0
FKID100219,0
FKID100220,-1
FKID100222,0
FKID100223,-1
FKID100224,2
FKID100225,0
FKID100226,-1
FKID100227,2
FKID100229,-1
FKID100230,-1
FKID100233,-1
FKID100234,-1
FKID100235,2
FKID100237,-1
FKID100239,2
FKID100240,-1
FKID100241,2
FKID100242,2
FKID100243,2
FKID100244,2
FKID100245,2
FKID100246,2
FKID100247,2
FKID100248,2
FKID100249,-1
FKID100250,-1
FKID100251,-1
FKID100252,-1
FKID100253,-1
FKID100254,-1
FKID100255,-1
FKID100256,-1
FKID100257,-1
FKID100258,-1
FKID100259,-1
FKID100260,-1
FKID100261,-1
FKID100262,-1
FKID100263,-1
FKID100264,-1
FKID100265,-1
FKID100266,-1
FKID100267,-1
FKID100269,-1
FKID100270,-1
FKID100271,-1
FKID100272,-1
FKID100273,-1
FKID100274,-1
FKID100276,2
FKID100277,2
FKID100279,-1
FKID100280,-1
FKID100281,-1
FKID100282,-1
FKID100285,-1
FKID100286,-1
FKID100287,-1
FKID100288,-1
FKID100289,-1
FKID100294,-1
FKID100295,-1
FKID100296,5
FKID100297,-1
FKID100299,-1
FKID100300,-1
FKID100302,-1
FKID100303,-1
FKID100304,2
FKID100305,-1
FKID100306,2
FKID100307,2
FKID100311,-1
FKID100313,-1
FKID100314,-1
FKID100315,-1
FKID100316,-1
FKID100317,-1
FKID100318,-1
FKID100319,2
FKID100320,2
FKID100321,-1
FKID100324,-1
FKID100325,-1
FKID100326,-1
FKID100327,-1
FKID100329,-1
FKID100331,-1
FKID100336,-1
FKID100337,-1
FKID100340,2
FKID100341,2
FKID100343,-1
FKID100346,7
FKID100347,7
FKID100348,7
FKID100349,-1
FKID100350,-1
FKID100351,-1
FKID100352,2
FKID100354,2
FKID100355,2
FKID100356,-1
FKID100357,-1
FKID100358,-1
FKID100359,-1
FKID100360,-1
FKID100361,7
FKID100362,-1
FKID100363,-1
FKID100366,1
FKID100367,1
FKID100369,2
FKID100371,-1
FKID100373,7
FKID100374,2
FKID100375,2
FKID100376,1
FKID100377,1
FKID100384,-1
FKID100386,-1
FKID100387,-1
FKID100390,2
FKID100391,7
FKID100392,2
FKID100393,2
FKID100394,2
FKID100398,-1
FKID100399,4
FKID100400,-1
FKID100401,7
FKID100402,-1
FKID100403,-1
FKID100404,2
FKID100406,-1
FKID100408,2
FKID100409,-1
FKID100411,7
FKID100412,-1
FKID100413,3
FKID100414,-1
FKID100415,2
FKID100416,2
FKID100417,-1
FKID100418,-1
FKID100420,-1
FKID100421,3
FKID100422,-1
FKID100423,3
FKID100424,-1
FKID100425,2
FKID100426,3
FKID100427,3
FKID100428,-1
FKID100429,2
FKID100430,3
FKID100431,2
FKID100432,2
FKID100433,-1
FKID100434,3
FKID100435,-1
FKID100437,2
FKID100438,-1
FKID100439,3
FKID100440,-1
FKID100441,-1
FKID100442,3
FKID100443,-1
FKID100444,3
FKID100447,-1
FKID100451,3
FKID100452,-1
FKID100458,7
FKID100459,3
FKID100461,7
FKID100462,7
FKID100464,3
FKID100465,-1
FKID100466,-1
FKID100470,-1
FKID100471,2
FKID100472,-1
FKID100476,-1
FKID100477,3
FKID100479,3
FKID100484,3
FKID100490,-1
FKID100491,-1
FKID100497,-1
FKID100498,-1
FKID100499,-1
FKID100500,2
FKID100502,-1
FKID100504,-1
FKID100505,-1
FKID100506,-1
FKID100507,-1
FKID100509,-1
FKID100512,3
FKID100514,-1
FKID100515,3
FKID100516,-1
FKID100517,3
FKID100519,3
FKID100520,-1
FKID100521,3
FKID100523,-1
FKID100524,-1
FKID100525,7
FKID100526,3
FKID100527,-1
FKID100528,-1
FKID100529,7
FKID100530,3
FKID100531,-1
FKID100532,-1
FKID100533,-1
FKID100534,3
FKID100535,7
FKID100536,-1
FKID100537,3
FKID100538,7
FKID100539,-1
FKID100540,-1
FKID100542,7
FKID100543,3
FKID100545,7
FKID100546,3
FKID100548,7
FKID100549,7
FKID100550,7
FKID100551,7
FKID100552,7
FKID100554,-1
FKID100555,-1
FKID100556,-1
FKID100568,-1
FKID100570,-1
FKID100572,-1
FKID100573,-1
FKID100574,-1
FKID100575,-1
FKID100577,-1
FKID100583,0
FKID100584,-1
FKID100587,-1
FKID100590,-1
FKID100595,-1
FKID100596,4
FKID100599,-1
FKID100600,-1
FKID100603,-1
FKID100604,0
FKID100605,-1
FKID100606,0
FKID100607,0
FKID100608,0
FKID100609,0
FKID100610,-1
FKID100612,-1
FKID100614,3
FKID100615,-1
FKID100618,-1
FKID100620,3
FKID100622,3
FKID100623,-1
FKID100624,-1
FKID100625,-1
FKID100643,-1
FKID100644,-1
FKID100645,-1
FKID100646,-1
FKID100663,-1
FKID100664,-1
FKID100665,2
FKID100670,2
FKID100674,-1
FKID100675,-1
FKID100677,-1
FKID100678,-1
FKID100680,-1
FKID100681,-1
FKID100683,6
FKID100684,2
FKID100686,-1
FKID100688,2
FKID100691,-1
FKID100692,-1
FKID100693,2
FKID100695,-1
FKID100696,-1
FKID100701,-1
FKID100702,-1
FKID100709,-1
FKID100710,-1
FKID100711,-1
FKID100712,-1
FKID100713,-1
FKID100714,-1
FKID100715,-1
FKID100720,-1
FKID100721,-1
FKID100722,-1
FKID100723,-1
FKID100725,-1
FKID100726,-1
FKID100728,-1
FKID100729,-1
FKID100730,-1
FKID100731,-1
FKID100732,-1
FKID100733,-1
FKID100734,-1
FKID100735,-1
FKID100737,-1
FKID100738,-1
FKID100741,-1
FKID100745,-1
FKID100748,-1
FKID100753,-1
FKID100754,-1
FKID100757,-1
FKID100761,2
FKID100765,-1
FKID100766,0
FKID100776,7
FKID100777,-1
FKID100781,2
FKID100782,-1
FKID100783,-1
FKID100784,-1
FKID100785,-1
FKID100786,-1
FKID100788,-1
FKID100789,2
FKID100790,7
FKID100792,2
FKID100795,-1
FKID100798,-1
FKID100813,-1
FKID100814,-1
FKID100815,-1
FKID100816,-1
FKID100817,-1
FKID100818,-1
FKID100821,4
FKID100822,-1
FKID100824,-1
FKID100825,-1
FKID100826,2
FKID100827,-1
FKID100828,-1
FKID100829,-1
FKID100836,2
FKID100837,2
FKID100839,2
FKID100840,2
FKID100841,2
FKID100846,-1
FKID100848,-1
FKID100849,2
FKID100850,-1
FKID100851,-1
FKID100852,2
FKID100853,7
FKID100854,2
FKID100855,2
FKID100861,-1
FKID100862,-1
FKID100863,-1
FKID100865,-1
FKID100866,-1
FKID100870,-1
FKID100875,-1
FKID100876,-1
FKID100878,-1
FKID100879,-1
FKID100880,-1
FKID100881,-1
FKID100882,-1
FKID100883,-1
FKID100884,-1
FKID100885,-1
FKID100886,-1
FKID100887,-1
FKID100888,-1
FKID100889,-1
FKID100890,-1
FKID100891,0
FKID100892,-1
FKID100893,-1
FKID100894,-1
FKID100896,-1
FKID100897,-1
FKID100898,-1
FKID100899,-1
FKID100900,-1
FKID100902,2
FKID100903,2
FKID100904,2
FKID100905,2
FKID100906,2
FKID100907,-1
FKID100908,-1
FKID100909,-1
FKID100910,-1
FKID100911,-1
FKID100913,-1
FKID100914,2
FKID100915,-1
FKID100916,-1
FKID100917,-1
FKID100918,-1
FKID100919,2
FKID100920,-1
FKID100921,2
FKID100922,-1
FKID100923,-1
FKID100924,-1
FKID100925,-1
FKID100926,-1
FKID100927,-1
FKID100928,-1
FKID100929,-1
FKID100930,-1
FKID100931,-1
FKID100932,-1
FKID100934,2
FKID100935,-1
FKID100936,0
FKID100937,0
FKID100938,0
FKID100939,0
FKID100940,0
FKID100941,0
FKID100942,0
FKID100943,0
FKID100944,0
FKID100945,0
FKID100946,2
FKID100947,2
FKID100948,2
FKID100949,2
FKID100950,-1
FKID100952,-1
FKID100953,-1
FKID100954,-1
FKID100956,0
FKID100957,-1
FKID100959,2
FKID100960,2
FKID100961,2
FKID100962,2
FKID100963,2
FKID100964,-1
FKID100965,3
FKID100966,2
FKID100967,-1
FKID100968,-1
FKID100969,-1
FKID100970,-1
FKID100971,-1
FKID100972,2
FKID100973,-1
FKID100976,2
FKID100977,-1
FKID100978,-1
FKID100981,-1
FKID100982,-1
FKID100983,-1
FKID100985,7
FKID100986,3
FKID100987,3
FKID100988,3
FKID100989,3
FKID100990,2
FKID100991,-1
FKID100993,-1
FKID100994,-1
FKID100995,2
FKID100996,2
FKID101000,2
FKID101001,2
FKID101002,2
FKID101003,-1
FKID101004,-1
FKID101005,-1
FKID101006,-1
FKID101007,-1
FKID101008,-1
FKID101009,3
FKID101010,3
FKID101012,-1
FKID101013,-1
FKID101014,-1
FKID101016,-1
FKID101022,-1
FKID101023,-1
FKID101024,-1
FKID101025,2
FKID101026,-1
FKID101027,-1
FKID101028,-1
FKID101029,-1
FKID101030,-1
FKID101031,-1
FKID101032,-1
FKID101033,2
FKID101034,3
FKID101035,3
FKID101036,3
FKID101037,-1
FKID101038,-1
FKID101040,-1
FKID101041,-1
FKID101042,-1
FKID101043,3
FKID101044,3
FKID101045,3
FKID101046,3
FKID101047,-1
FKID101048,-1
FKID101049,-1
FKID101050,-1
FKID101051,-1
FKID101052,3
FKID101053,-1
FKID101054,-1
FKID101055,-1
FKID101056,-1
FKID101058,-1
FKID101060,-1
FKID101062,-1
FKID101063,-1
FKID101064,-1
FKID101065,-1
FKID101067,-1
FKID101069,-1
FKID101070,-1
FKID101072,-1
FKID101073,-1
FKID101074,-1
FKID101076,-1
FKID101077,-1
FKID101078,-1
FKID101079,-1
FKID101080,-1
FKID101081,-1
FKID101082,-1
FKID101086,-1
FKID101087,-1
FKID101090,-1
FKID101091,-1
FKID101092,-1
FKID101093,-1
FKID101094,-1
FKID101095,-1
FKID101096,-1
FKID101098,-1
FKID101100,-1
FKID101102,-1
FKID101103,2
FKID101106,-1
FKID101111,-1
FKID101116,-1
FKID101118,-1
FKID101120,6
FKID101121,-1
FKID101123,6
FKID101125,-1
FKID101126,0
FKID101127,6
FKID101128,-1
FKID101129,6
FKID101132,-1
FKID101134,-1
FKID101138,5
FKID101139,-1
FKID101147,4
FKID101148,4
FKID101149,6
FKID101150,4
FKID101151,3
FKID101152,6
FKID101153,-1
FKID101154,7
FKID101158,6
FKID101159,6
FKID101164,6
FKID101177,6
FKID101180,-1
FKID101182,-1
FKID101185,-1
FKID101186,-1
FKID101197,-1
FKID101200,-1
FKID101201,-1
FKID101202,-1
FKID101204,-1
FKID101206,-1
FKID101207,-1
FKID101211,-1
FKID101222,-1
FKID101263,-1
FKID101264,-1
FKID101275,-1
FKID101276,-1
FKID101282,2
FKID101302,2
FKID101303,2
FKID101306,-1
FKID101307,-1
FKID101308,-1
FKID101309,-1
FKID101311,-1
FKID101312,-1
FKID101318,5
FKID101344,-1
FKID101346,-1
FKID101350,-1
FKID101351,-1
FKID101354,-1
FKID101355,-1
FKID101356,-1
FKID101357,-1
FKID101359,-1
FKID101360,-1
FKID101362,-1
FKID101365,-1
FKID101366,5
FKID101367,-1
FKID101368,-1
FKID101369,-1
FKID101375,-1
FKID101378,-1
FKID101379,-1
FKID101382,5
FKID101383,5
FKID101384,5
FKID101385,5
FKID101386,2
FKID101388,-1
FKID101389,-1
FKID101390,-1
FKID101391,-1
FKID101392,-1
FKID101393,5
FKID101402,2
FKID101403,2
FKID101404,2
FKID101405,-1
FKID101411,-1
FKID101412,-1
FKID101413,2
FKID101414,-1
FKID101415,-1
FKID101417,2
FKID101418,2
FKID101419,2
FKID101420,2
FKID101421,2
FKID101422,2
FKID101426,2
FKID101427,-1
FKID101428,2
FKID101429,-1
FKID101430,-1
FKID101437,-1
FKID101444,-1
FKID101445,-1
FKID101446,-1
FKID101447,-1
FKID101448,-1
FKID101449,-1
FKID101450,-1
FKID101451,7
FKID101452,-1
FKID101454,-1
FKID101455,-1
FKID101460,6
FKID101461,6
FKID101462,6
FKID101463,2
FKID101464,2
FKID101465,2
FKID101466,-1
FKID101469,2
FKID101471,7
FKID101472,7
FKID101473,3
FKID101474,3
FKID101475,-1
FKID101476,-1
FKID101477,3
FKID101478,3
FKID101479,3
FKID101480,3
FKID101481,3
FKID101482,-1
FKID101483,3
FKID101484,3
FKID101486,3
FKID101487,3
FKID101493,-1
FKID101494,1
FKID101495,3
FKID101496,1
FKID101499,2
FKID101500,2
FKID101501,7
FKID101502,2
FKID101503,7
FKID101504,7
FKID101505,7
FKID101506,7
FKID101510,-1
FKID101511,2
FKID101512,2
FKID101513,5
FKID101515,5
FKID101518,5
FKID101524,-1
FKID101527,2
FKID101530,-1
FKID101546,2
FKID101549,3
FKID101550,3
FKID101551,-1
FKID101552,-1
FKID101553,-1
FKID101554,-1
FKID101556,0
FKID101557,-1
FKID101558,-1
FKID101560,-1
FKID101561,-1
FKID101562,-1
FKID101563,-1
FKID101564,-1
FKID101565,-1
FKID101566,-1
FKID101567,-1
FKID101568,-1
FKID101570,-1
FKID101571,-1
FKID101572,-1
FKID101574,0
FKID101578,-1
FKID101579,2
FKID101580,-1
FKID101581,-1
FKID101582,2
FKID101583,2
FKID101585,2
FKID101586,2
FKID101587,2
FKID101588,2
FKID101589,2
FKID101590,2
FKID101591,2
FKID101592,2
FKID101609,6
FKID101610,-1
FKID101612,-1
FKID101613,-1
FKID101614,2
FKID101615,2
FKID101616,0
FKID101618,0
FKID101619,0
FKID101620,2
FKID101621,-1
FKID101623,-1
FKID101624,2
FKID101625,2
FKID101626,2
FKID101627,2
FKID101628,-1
FKID101629,-1
FKID101630,-1
FKID101631,6
FKID101632,6
FKID101635,2
FKID101636,4
FKID101637,2
FKID101638,4
FKID101639,4
FKID101640,4
FKID101641,4
FKID101642,2
FKID101643,2
FKID101644,2
FKID101646,6
FKID101648,-1
FKID101653,6
FKID101654,-1
FKID101656,6
FKID101657,-1
FKID101658,-1
FKID101660,6
FKID101663,2
FKID101664,2
FKID101666,-1
FKID101667,-1
FKID101670,-1
FKID101672,-1
FKID101675,-1
FKID101676,6
FKID101677,6
FKID101678,-1
FKID101679,-1
FKID101681,6
FKID101690,-1
FKID101694,-1
FKID101698,-1
FKID101702,6
FKID101709,-1
FKID101710,2
FKID101711,-1
FKID101712,-1
FKID101713,-1
FKID101715,-1
FKID101719,2
FKID101720,2
FKID101724,3
FKID101725,3
FKID101728,-1
FKID101729,3
FKID101731,-1
FKID101732,3
FKID101734,2
FKID101735,3
FKID101739,2
FKID101741,3
FKID101745,2
FKID101746,5
FKID101747,5
FKID101748,5
FKID101749,5
FKID101754,-1
FKID101755,3
FKID101758,-1
FKID101782,2
FKID101783,5
FKID101784,-1
FKID101785,4
FKID101786,4
FKID101787,4
FKID101792,2
FKID101793,-1
FKID101794,-1
FKID101795,-1
FKID101796,-1
FKID101797,-1
FKID101799,2
FKID101806,-1
FKID101807,2
FKID101812,-1
FKID101813,-1
FKID101814,-1
FKID101817,2
FKID101818,2
FKID101819,-1
FKID101821,-1
FKID101822,2
FKID101828,-1
FKID101830,4
FKID101831,4
FKID101832,-1
FKID101834,2
FKID101835,2
FKID101839,-1
FKID101842,0
FKID101843,-1
FKID101845,-1
FKID101846,-1
FKID101849,-1
FKID101850,-1
FKID101852,0
FKID101853,-1
FKID101856,4
FKID101857,4
FKID101858,4
FKID101861,-1
FKID101863,-1
